lineNumber,operator,travelCode,boardingTime,stationSrc,stationDst
818,KAVIM,1,04:10,PA'AME-TASHAZ,NAHSHONIM
807,DAN,9,11:35,NAVE,UMM-BATIN
35,SUPERBUS,5,11:20,ADORA,ORANIM
639,KAVIM,8,13:25,YA'ARA,SAWA'ID-(KAMANE)
899,METROPOLIN,4,15:40,HUJEIRAT-(DAHRA),OMER
258,DAN,1,16:25,RAMLA,KEFAR-URIYYA
957,SUPERBUS,3,05:05,AMAZYA,KOKHAV-HASHAHAR
830,TNUFA,2,10:55,EN-ZIWAN,AHISAMAKH
203,DAN,6,22:55,NOV,GA'ASH
564,DAN,8,13:10,SAL'IT,TEL-MOND
972,SUPERBUS,3,19:15,ALLON-HAGALIL,YIZRE'EL
56,EGGED,2,16:10,HAZOREA,KAFAR-BARA
88,KAVIM,7,06:20,SASA,ESHTA'OL
323,AFIKIM,7,09:00,IR-OVOT,ELQANA
213,TNUFA,5,14:30,MIZPE-AVIV,BEQA'OT
53,KAVIM,6,19:20,NOFIT,ZERAHYA
733,EGGED,1,16:10,NETIV-HALAMED-HE,BE'EROT-YIZHAQ
347,EGGED,7,06:10,TEL-MOND,MESHHED
377,TNUFA,4,22:50,HARDUF,GINNOSAR
505,DAN,4,05:00,YAD-HASHEMONA,GADISH
680,EGGED,5,06:45,MA'GALIM,OTNI'EL
587,EGGED,8,00:00,SUFA,TALME-BILU
830,EGGED,3,10:25,IMMANU'EL,BARAQ
965,KAVIM,5,08:00,HAGOR,ZEFAT
464,SUPERBUS,1,01:15,HAIFA,KEFAR-NETTER
606,EGGED,3,05:45,GEVIM,ROSH-ZURIM
941,AFIKIM,2,13:40,BET-HALEVI,SEDE-ZEVI
81,KAVIM,7,11:50,TEL-QAZIR,I'BILLIN
781,SUPERBUS,1,00:45,HURFEISH,ATRASH
55,KAVIM,2,19:35,BET-ARYE,MIDRESHET-RUPPIN
624,EGGED,6,11:10,NIRIM,ASHDOT-YA'AQOV(ME'UH
88,METROPOLIN,5,16:20,NEHUSHA,GANNE-AM
476,TNUFA,2,15:25,GIV'ON-HAHADASHA,HODIYYA
408,SUPERBUS,9,14:55,HAZEVA,MESHAR
220,DAN,3,12:05,KAFAR-KANNA,KEFAR-TRUMAN
940,EGGED,9,22:40,ZUFIN,ADDIRIM
13,TNUFA,8,05:15,BET-QAMA,METAV
422,METROPOLIN,6,17:40,EVEN-YIZHAQ(GAL'ED),UZEIR
49,KAVIM,6,21:35,SUFA,MIDRESHET-RUPPIN
841,EGGED,3,06:55,HANNI'EL,AHUZZAM
476,METROPOLIN,9,17:55,SHIBLI,PALMAHIM
239,EGGED,4,03:35,DABBURYE,GEVAR'AM
728,METROPOLIN,7,09:35,OR-YEHUDA,HUSSNIYYA
796,AFIKIM,6,10:40,SEDE-AVRAHAM,HEMED
931,AFIKIM,7,07:10,QUDEIRAT-AS-SANI,UMM-AL-FAHM
686,KAVIM,1,04:25,DOLEV,GADISH
798,SUPERBUS,6,21:20,NASASRA,SEDE-BOQER
314,METROPOLIN,5,20:50,TIMRAT,SEGULA
427,AFIKIM,6,12:40,NASASRA,KARMEL
279,KAVIM,8,19:35,BAQA-AL-GHARBIYYE,NIR-HEN
802,KAVIM,7,00:40,METULA,KOKHAV-YA'IR
605,SUPERBUS,6,05:15,TUSHIYYA,NETU'A
453,METROPOLIN,9,04:30,MA'OR,IDDAN
175,DAN,1,11:25,EN-HOD,QIRYAT-ANAVIM
869,TNUFA,7,17:50,AVNE-HEFEZ,NE'OT-GOLAN
770,TNUFA,2,13:35,ARGAMAN,ABU-QUREINAT
303,KAVIM,2,17:15,MA'YAN-BARUKH,AFIQ
383,SUPERBUS,9,11:15,LOD,SENIR
584,EGGED,9,01:25,MEGIDDO,MEVO-DOTAN
408,SUPERBUS,5,19:50,GEVAR'AM,ESHKOLOT
476,SUPERBUS,3,10:30,YUVALIM,MENAHEMYA
776,KAVIM,6,03:00,LOTAN,REHELIM
297,DAN,9,18:45,KEFAR-TRUMAN,ZOFIT
543,METROPOLIN,4,18:50,RUMAT-HEIB,JAAT
697,TNUFA,3,21:25,NIR-YIZHAQ,NATAF
9,TNUFA,2,14:40,METULA,GESHER
881,SUPERBUS,1,16:55,MISHMAROT,NIR-YIZHAQ
666,EGGED,1,16:05,YEDIDA,METAR
365,EGGED,9,21:30,RAQEFET,EN-AYYALA
519,METROPOLIN,2,18:20,MA'YAN-BARUKH,KEFAR-MORDEKHAY
248,TNUFA,8,13:00,LIVNIM,MAHANE-TALI
878,METROPOLIN,9,11:10,HINNANIT,ABBIRIM
520,METROPOLIN,5,18:55,ABU-AMMAR,GE'ULE-TEMAN
876,DAN,4,14:30,AHUZZAM,PORAT
7,KAVIM,4,23:45,NOFIT,HEVER
961,DAN,5,18:40,BET-HAGADDI,MA'BAROT
497,KAVIM,6,12:25,MALKIYYA,AMMIQAM
569,TNUFA,9,15:30,MESHAR,IR-OVOT
543,EGGED,6,20:20,ZURI'EL,SHIBBOLIM
891,DAN,9,06:45,LAHAVOT-HABASHAN,BENE-AYISH
377,KAVIM,1,14:05,ZUR-MOSHE,IKSAL
149,AFIKIM,8,07:50,MA'ALOT-TARSHIHA,EVEN-SHEMU'EL
590,METROPOLIN,3,20:20,SHOMERA,GIV'AT-AVNI
430,SUPERBUS,5,05:40,BAR'AM,ALUMMA
865,EGGED,8,08:10,YARDENA,MIDRESHET-RUPPIN
807,METROPOLIN,9,06:55,ADI,URIM
763,AFIKIM,4,17:15,SEDE-HEMED,NEVATIM
64,DAN,6,20:10,NIZZAN-B,ESHKOLOT
882,EGGED,9,08:05,PARAN,TIMRAT
353,EGGED,5,23:05,HAFEZ-HAYYIM,NIR-YISRA'EL
203,DAN,5,22:35,SEDE-WARBURG,BET-HANAN
962,DAN,2,14:00,YASHRESH,BET-RIMMON
858,EGGED,3,20:45,YEVUL,YEDIDYA
254,SUPERBUS,8,17:40,AR'ARA,NE'OT-MORDEKHAY
738,KAVIM,1,07:55,GOREN,BET-YEHOSHUA
924,METROPOLIN,4,16:20,OR-HAGANUZ,YEHI'AM
778,METROPOLIN,2,00:35,YIF'AT,YAVNE'EL
732,METROPOLIN,9,05:55,NEWE-ETAN,BARQAN
167,SUPERBUS,6,11:50,GIZO,MISHMERET
277,AFIKIM,8,02:10,MA'OZ-HAYYIM,HERZELIYYA
457,EGGED,7,11:25,NETIV-HAGEDUD,KAFAR-YASIF
699,KAVIM,2,06:10,NAHAL-SHITTIM,DOROT
794,DAN,5,13:30,PENE-HEVER,GA'ASH
487,SUPERBUS,5,07:00,NIMROD,ETAN
225,KAVIM,1,18:20,HAZOR-HAGELILIT,HOFIT
396,TNUFA,7,21:55,YESUD-HAMA'ALA,MEVASSERET-ZIYYON
849,EGGED,1,23:35,ARAD,TAL-EL
377,METROPOLIN,1,07:20,AMMI'AD,DAFNA
880,TNUFA,3,18:30,QEDAR,RAMAT-YISHAY
598,METROPOLIN,9,19:25,BET-NEQOFA,GIV'AT-HASHELOSHA
832,KAVIM,3,01:05,HAZORE'IM,HAWASHLA
68,AFIKIM,4,16:50,GINNOSAR,BERAKHA
440,DAN,6,16:55,BAR-YOHAY,LOHAME-HAGETA'OT
317,TNUFA,3,14:00,TARABIN-AS-SANI,KEFAR-HOSHEN
587,EGGED,6,04:00,ABU-AMRE,ORANIT
652,AFIKIM,8,08:35,YA'ARA,SAPPIR
314,SUPERBUS,9,02:25,BET-QAMA,AZARYA
550,DAN,5,10:15,DOR,EIN-QINIYYE
640,AFIKIM,8,12:15,MIKHMORET,SHEKHANYA
447,KAVIM,9,12:45,YAD-MORDEKHAY,MAGEN
10,EGGED,9,02:25,SHA'AR-HAAMAQIM,KEFAR-ZOHARIM
995,EGGED,4,17:50,QIRYAT-TIV'ON,TIRAT-YEHUDA
129,EGGED,6,05:50,OHAD,SHOQEDA
994,KAVIM,2,22:30,BEQA'OT,AFIQ
945,SUPERBUS,3,17:55,GEVAR'AM,PENE-HEVER
116,METROPOLIN,2,20:25,AFIQIM,NIZZANA-(QEHILAT-HIN
946,EGGED,2,21:25,SUSEYA,NIR-HEN
534,EGGED,8,09:15,QIRYAT-MOTZKIN,KEREM-BEN-ZIMRA
380,METROPOLIN,8,02:30,IDDAN,KEFAR-MORDEKHAY
48,TNUFA,3,09:00,NETA,EN-SHEMER
167,SUPERBUS,8,20:50,BET-GAMLI'EL,OMEN
128,TNUFA,9,15:50,ROSH-ZURIM,KEFAR-ADUMMIM
42,AFIKIM,7,12:30,ALMON,ATLIT
130,KAVIM,1,11:55,GEZER,GAN-HAYYIM
948,DAN,4,17:35,HANNATON,PARAN
607,AFIKIM,2,18:00,TIMMORIM,RUAH-MIDBAR
869,DAN,3,00:00,AVSHALOM,SHIZZAFON
860,METROPOLIN,2,16:40,DIMONA,REGAVIM
114,KAVIM,5,02:30,NATAF,ARAD
545,TNUFA,5,22:55,YISH'I,YAFIT
364,EGGED,3,15:35,MERHAV-AM,KOCHLEA
576,EGGED,9,22:10,EL'AZAR,AVIHAYIL
513,EGGED,7,14:10,MENAHEMYA,NIZZANE-OZ
839,SUPERBUS,5,01:30,KEFAR-BIALIK,HADAR-AM
125,KAVIM,7,18:00,NEWE-YAM,YINNON
71,KAVIM,4,06:25,NETIV-HAASARA,GEVAT
72,KAVIM,2,00:45,SEDE-ELIYYAHU,BEIT-JANN
339,DAN,4,11:20,EN-DOR,NA'URA
534,TNUFA,3,20:40,SHAQED,HELEZ
129,METROPOLIN,9,08:40,TELALIM,GIV'AT-HAYYIM-(IHUD)
565,AFIKIM,1,14:35,KEFAR-HANAGID,KEFAR-HOSHEN
975,KAVIM,3,23:55,LEHAVIM,PENE-HEVER
765,AFIKIM,4,14:50,NOV,KEFAR-HARO'E
76,SUPERBUS,8,12:55,GIV'AT-HAYYIM(ME'UHA,YAQUM
905,TNUFA,2,04:35,RUAH-MIDBAR,QARNE-SHOMERON
592,EGGED,3,06:45,SEDE-UZZIYYAHU,RAMOT-NAFTALI
740,DAN,9,13:20,FUREIDIS,SHIM'A
527,METROPOLIN,1,11:35,YAFIT,JALJULYE
19,SUPERBUS,9,15:30,RAMAT-YISHAY,ZAVDI'EL
480,DAN,7,04:55,KEFAR-WERADIM,ALUMMOT
62,SUPERBUS,2,12:15,BET-GUVRIN,RUHAMA
716,KAVIM,1,04:55,AR'ARA-BANEGEV,GEROFIT
616,DAN,6,11:20,QABBO'A,NILI
177,AFIKIM,3,05:15,TIRAT-YEHUDA,SHADMOT-DEVORA
71,KAVIM,5,14:00,ALLON-SHEVUT,TAL-SHAHAR
493,SUPERBUS,9,21:25,NIMROD,ABU-AMMAR
756,AFIKIM,6,00:50,BUSTAN-HAGALIL,TEL-YOSEF
776,METROPOLIN,6,04:35,BIRIYYA,HAR-GILLO
100,METROPOLIN,4,13:35,GEVA,AYYELET-HASHAHAR
301,METROPOLIN,7,23:50,TEQUMA,PA'AME-TASHAZ
394,DAN,5,22:00,BEROSH,SHOVAL
550,AFIKIM,1,06:00,RAMOT-ME'IR,ARAMSHA
850,AFIKIM,3,08:35,EIN-AL-ASAD,KEFAR-SHAMMAY
820,KAVIM,3,05:40,ROSH-ZURIM,EN-ZIWAN
978,TNUFA,9,15:10,MISHMAR-DAWID,BENE-YEHUDA
126,DAN,6,10:55,KOKHAV-HASHAHAR,MASSU'A
318,DAN,5,14:20,TARABIN-AS-SANI,QETURA
310,KAVIM,7,15:40,EN-KARMEL,KAFAR-MANDA
405,EGGED,9,22:15,HAYOGEV,HULATA
677,AFIKIM,1,21:25,YAKHINI,NAHSHOLIM
158,DAN,4,11:25,METAV,HOSEN
851,METROPOLIN,5,18:45,NEIN,HURFEISH
803,DAN,1,07:25,QADDARIM,MISHMERET
985,EGGED,2,03:55,BET-EL'AZARI,IDDAN
975,DAN,2,23:45,BEN-AMMI,DEMEIDE
830,KAVIM,5,11:00,HOFIT,KOKHAV-YA'IR
753,AFIKIM,5,19:00,AVIGEDOR,KEFAR-DANIYYEL
888,DAN,5,20:40,BET-ZERA,NEWE-ATIV
10,AFIKIM,7,07:30,KEFAR-GLIKSON,IKSAL
11,KAVIM,5,00:20,NEIN,BET-OREN
919,EGGED,8,18:30,KAFAR-YASIF,BEZET
766,METROPOLIN,4,14:15,GOREN,JISR-AZ-ZARQA
272,METROPOLIN,6,14:25,GILGAL,EN-HAZEVA
535,TNUFA,9,05:50,ZIMRAT,NEWE-ATIV
538,SUPERBUS,4,11:45,YARHIV,TUSHIYYA
731,METROPOLIN,4,10:40,PEDUYIM,EN-HOD
162,METROPOLIN,7,17:00,HARUZIM,TEQUMA
433,EGGED,1,12:45,SHEQEF,NA'URA
710,AFIKIM,4,08:25,NOFEKH,PELEKH
73,METROPOLIN,3,19:40,EVEN-SHEMU'EL,ROSH-HAAYIN
397,SUPERBUS,3,09:45,HAGOR,MASSU'A
454,EGGED,6,18:40,AL-SAYYID,YIRKA
315,METROPOLIN,8,02:10,KEFAR-BIALIK,KESALON
966,KAVIM,1,21:50,HAZORE'IM,TEFAHOT
560,DAN,4,05:50,SHOHAM,KEFAR-WERADIM
135,SUPERBUS,1,15:45,EVEN-YIZHAQ(GAL'ED),EN-HASHELOSHA
203,DAN,5,09:30,HOSHA'AYA,KAFAR-YASIF
503,TNUFA,1,22:35,SHA'AR-HAAMAQIM,NAAMA
625,DAN,1,06:25,MISGAV-DOV,BET-HAGADDI
906,EGGED,6,17:55,MASSUOT-YIZHAQ,HAR-AMASA
322,AFIKIM,1,17:30,GIV'AT-YO'AV,ADAMIT
684,KAVIM,1,07:50,KEFAR-TAPPUAH,NIR-ELIYYAHU
238,TNUFA,5,20:30,ELON-MORE,PA'AME-TASHAZ
867,EGGED,5,19:50,MAJDAL-SHAMS,ILANIYYA
597,EGGED,7,04:55,TELAMIM,MA'ALE-GILBOA
722,AFIKIM,3,01:15,NOF-AYYALON,PORIYYA-KEFAR-AVODA
668,METROPOLIN,4,10:10,HAZAR-BE'EROTAYIM,ESHTA'OL
483,TNUFA,9,23:35,DEIR-RAFAT,NEHORA
595,TNUFA,1,23:45,OR-YEHUDA,MERHAV-AM
25,EGGED,9,17:40,GAN-SHELOMO,KEFAR-HANAGID
330,METROPOLIN,1,08:05,EVEN-SAPPIR,BET-HAARAVA
493,DAN,8,03:30,LEHAVIM,BET-UZZI'EL
96,KAVIM,1,08:00,NIR-GALLIM,YARDENA
221,METROPOLIN,1,16:20,EIN-RAFA,KEREM-SHALOM
868,KAVIM,5,15:35,NEWE-ILAN,ABU-SINAN
768,SUPERBUS,3,11:35,ETANIM,EN-HAMIFRAZ
565,DAN,6,00:00,BEROSH,GANNOT
212,METROPOLIN,9,18:25,DAFNA,YAKHINI
655,TNUFA,7,14:25,ZOFIT,KAFAR-QASEM
165,METROPOLIN,9,18:55,MAHANE-TALI,KEFAR-HAMAKKABI
697,KAVIM,4,15:35,MISHMAR-HAEMEQ,GEVIM
284,EGGED,8,16:30,ZOFAR,YAD-BINYAMIN
657,SUPERBUS,1,14:00,GIV'AT-HAYYIM-(IHUD),YAFI
251,EGGED,7,12:55,NOFIT,MIGDAL
870,TNUFA,9,17:25,AVNE-ETAN,ATLIT
362,SUPERBUS,2,05:40,ADI,GILGAL
6,METROPOLIN,8,04:55,BIR-EL-MAKSUR,MATTAT
511,DAN,6,06:10,TAL-SHAHAR,TUVAL
678,TNUFA,6,18:35,AVNE-HEFEZ,HOGLA
858,SUPERBUS,8,21:55,QIRYAT-ATTA,MEZER
135,SUPERBUS,8,13:20,ADORA,YIR'ON
652,SUPERBUS,1,08:50,AVENAT,EN-HAROD-(IHUD)
859,SUPERBUS,3,21:35,BET-ALFA,REGAVIM
382,METROPOLIN,6,14:10,MATTITYAHU,EVEN-MENAHEM
568,AFIKIM,1,00:50,BET-OVED,SUSEYA
447,DAN,3,16:25,TIRE,KEFAR-BARUKH
589,TNUFA,2,14:45,NEHUSHA,HAZAV
347,DAN,9,20:00,IMMANU'EL,ASERET
497,METROPOLIN,1,20:10,ZOHAR,HEREV-LE'ET
901,METROPOLIN,8,14:40,GEVAT,YISH'I
643,SUPERBUS,1,09:55,KEFAR-DANIYYEL,KEFAR-WARBURG
678,SUPERBUS,5,18:40,BET-SHEMESH,NIZZAN
607,METROPOLIN,6,09:00,YESHA,KEFAR-BIN-NUN
303,KAVIM,8,10:45,NIZZAN-B,BET-HERUT
442,DAN,2,21:25,ROSH-ZURIM,ALUMIM
763,AFIKIM,3,06:40,NAHSHON,TELEM
379,KAVIM,8,20:05,NAHAM,QIRYAT-YE'ARIM
242,AFIKIM,4,20:10,NAHAL-OZ,NAHALAL
543,DAN,8,01:35,AYYELET-HASHAHAR,NIR-BANIM
826,METROPOLIN,8,17:40,MATTA,NAHAL-SHITTIM
470,EGGED,7,19:50,BET-HILLEL,OHAD
494,EGGED,5,01:20,ZIQIM,ELIAV
567,KAVIM,4,07:20,NAHSHOLIM,JUNNABIB
397,SUPERBUS,8,09:25,NEZER-HAZZANI,SEDE-YA'AQOV
336,METROPOLIN,5,05:25,BEREKHYA,RAMOT-MENASHE
349,TNUFA,1,01:10,QIRYAT-MOTZKIN,NIR-GALLIM
161,DAN,7,02:20,MERHAVYA(MOSHAV),MAZLIAH
54,DAN,2,07:50,HANNI'EL,KOKHAV-HASHAHAR
295,EGGED,4,03:40,MEKHORA,AMMI'OZ
970,TNUFA,7,06:15,BARQAN,HANNI'EL
65,AFIKIM,9,10:10,QESARIYYA,ZOFAR
458,TNUFA,2,09:25,REWAYA,BET-GAMLI'EL
35,AFIKIM,5,20:00,AVSHALOM,AR'ARA
163,KAVIM,4,09:00,KAFAR-YASIF,KEFAR-HITTIM
121,EGGED,7,17:30,KEFAR-GID'ON,RAQEFET
845,METROPOLIN,3,13:25,RAS-AL-EIN,BAHAN
67,EGGED,7,23:00,ALMA,PERAZON
945,KAVIM,1,02:05,ROSH-PINNA,KEREM-SHALOM
306,EGGED,7,06:30,PARDESIYYA,KEFAR-AZZA
13,DAN,3,08:15,HARDUF,NEWE-AVOT
390,DAN,8,16:05,BET-HASHMONAY,ZIMRAT
875,TNUFA,3,03:15,GEDERA,GANNE-HADAR
4,KAVIM,9,09:00,NEHUSHA,UQBI-(BANU-UQBA)
437,KAVIM,9,17:30,NETIV-HAGEDUD,KEFAR-AVODA
740,EGGED,5,15:40,GEFEN,BET-YOSEF
931,AFIKIM,3,11:15,ZUR-YIZHAQ,NAHAL-OZ
542,METROPOLIN,8,14:45,KINNERET(MOSHAVA),ZURI'EL
15,DAN,1,13:10,TEL-AVIV---YAFO,QIRYAT-EQRON
770,EGGED,5,11:20,MODI'IN-MAKKABBIM-RE,KOKHAV-HASHAHAR
836,AFIKIM,8,23:15,METAR,ARAMSHA
111,EGGED,2,03:50,RAMOT-NAFTALI,TARUM
849,EGGED,4,04:25,BARQAY,QIRYAT-YE'ARIM(INSTI
429,EGGED,2,00:50,SA'AD,AVENAT
72,DAN,2,22:35,BASMAT-TAB'UN,QEDUMIM
51,SUPERBUS,5,15:40,BAZRA,EZER
771,AFIKIM,8,14:10,AHUZZAT-BARAQ,BENE-BERAQ
361,EGGED,8,12:45,ORA,BAT-HADAR
83,AFIKIM,3,10:10,GEVA-BINYAMIN,AZARYA
38,DAN,3,02:55,GAZIT,GITTIT
892,METROPOLIN,4,23:00,EN-YAHAV,QIRYAT-ARBA
220,METROPOLIN,7,10:40,RAMOT-MENASHE,MATTITYAHU
763,AFIKIM,3,11:15,SHOVAL,IBTIN
697,TNUFA,5,05:25,EILABUN,NAHALI'EL
621,METROPOLIN,4,11:35,YESHA,MA'ALE-EFRAYIM
423,DAN,2,07:40,KEREM-YAVNE(YESHIVA),MORESHET
310,AFIKIM,5,21:55,SHOSHANNAT-HAAMAQIM(,GIBBETON
881,EGGED,3,19:40,HASHMONA'IM,MASLUL
189,DAN,5,11:00,NETIV-HALAMED-HE,YEDIDYA
216,AFIKIM,7,05:20,LOTAN,PORAT
13,AFIKIM,9,16:40,NIRIM,RISHPON
211,SUPERBUS,4,15:20,METULA,ABU-AMRE
227,METROPOLIN,2,17:10,NASASRA,KEFAR-HITTIM
765,KAVIM,5,12:15,ARBEL,DAN
227,METROPOLIN,1,04:55,KISRA-SUMEI,KEFAR-HITTIM
230,SUPERBUS,5,14:10,GITTA,GONEN
316,AFIKIM,2,08:05,YAFI,NIR-OZ
647,METROPOLIN,5,21:05,KEFAR-AVODA,PORIYYA-NEWE-OVED
79,KAVIM,1,17:05,KEFAR-TAPPUAH,NAHSHOLIM
922,DAN,9,17:25,KEFAR-WARBURG,LUZIT
438,DAN,6,16:55,SEGEV-SHALOM,REHELIM
158,TNUFA,5,14:20,NIZZANE-OZ,RAMAT-ZEVI
29,METROPOLIN,1,07:10,ESHKOLOT,BEER-GANNIM
979,TNUFA,7,20:15,MIGDAL,NIRAN
458,AFIKIM,9,18:50,YEROHAM,TA'OZ
156,DAN,5,11:00,QIRYAT-YE'ARIM,TALME-ELIYYAHU
234,AFIKIM,3,04:35,MEVO-MODI'IM,YAS'UR
944,SUPERBUS,6,13:35,REGAVIM,ZERUFA
820,METROPOLIN,8,11:35,GIV'AT-AVNI,AVNE-ETAN
988,AFIKIM,3,23:05,TUSHIYYA,OMER
584,METROPOLIN,4,13:15,ZANOAH,RISHON-LEZIYYON
35,EGGED,8,01:05,TIRAT-YEHUDA,SHELOMI
519,SUPERBUS,4,23:10,MAS'ADE,EN-HASHELOSHA
296,AFIKIM,1,15:45,BARAQ,ABU-SINAN
237,KAVIM,6,13:40,LAPPIDOT,RAMAT-YISHAY
705,KAVIM,4,05:50,SEDE-NAHUM,DOR
642,AFIKIM,3,16:10,NE'URIM,ZOVA
579,TNUFA,7,09:15,ORANIT,METULA
236,DAN,9,09:10,NAHSHON,MISHMAROT
726,KAVIM,6,04:50,SHA'ALVIM,ABU-AMRE
631,TNUFA,9,03:45,ALE-ZAHAV,GANNE-TAL
978,EGGED,3,20:40,GIV'AT-ZE'EV,EIN-QINIYYE
185,AFIKIM,4,11:50,ARAD,KEFAR-HANO'AR-HADATI
753,TNUFA,7,11:30,KOKHAV-YA'AQOV,ME'ONA
383,SUPERBUS,4,11:55,GANNOT-HADAR,TEL-SHEVA
734,TNUFA,3,00:10,PESAGOT,NEWE-ILAN
386,KAVIM,8,14:15,YISH'I,MAGGAL
964,EGGED,7,04:35,HORESHIM,DALIYYA
945,SUPERBUS,3,06:10,DEVORA,HAON
381,KAVIM,6,04:25,ORTAL,BET-HILQIYYA
744,KAVIM,2,13:15,RAMOT-HASHAVIM,RISHPON
222,TNUFA,5,13:15,KEFAR-SHEMU'EL,RAMOT-MENASHE
23,METROPOLIN,9,23:10,RAMOT-NAFTALI,ASHDOD
818,DAN,7,18:50,EVRON,KARME-ZUR
469,KAVIM,9,18:35,ANI'AM,GID'ONA
736,KAVIM,3,23:40,GA'TON,SHELUHOT
213,TNUFA,4,14:35,BE'ERI,MIVTAHIM
206,KAVIM,9,23:35,NETANYA,YOQNE'AM(MOSHAVA)
291,SUPERBUS,8,13:10,GIMZO,EN-HASHOFET
962,DAN,8,17:00,TALME-YAFE,KEFAR-HARIF
945,KAVIM,8,22:55,KEFAR-HAYYIM,MELILOT
495,AFIKIM,6,23:35,TAL-EL,LAVI
256,METROPOLIN,3,05:30,MEGIDDO,NE'OT-MORDEKHAY
456,SUPERBUS,2,03:05,KEFAR-MONASH,UMM-BATIN
764,SUPERBUS,6,10:05,KEFAR-URIYYA,GHAJAR
915,SUPERBUS,8,20:50,HAZROT-YASAF,SA'AR
483,TNUFA,5,00:10,KADDITA,KEFAR-GALLIM
371,KAVIM,3,03:15,LAPPIDOT,AYYELET-HASHAHAR
820,TNUFA,6,07:25,SHETULIM,YA'ARA
518,KAVIM,4,08:40,SAL'IT,YESHA
569,METROPOLIN,7,19:15,GANNE-MODIIN,SHAQED
988,METROPOLIN,1,10:40,ITAMAR,RAS-ALI
976,DAN,8,00:05,YANUH-JAT,LUZIT
310,DAN,7,16:10,BET-HASHMONAY,ELIFAZ
322,AFIKIM,3,10:45,TEL-TE'OMIM,HAZAV
53,TNUFA,1,23:25,MEHOLA,EMUNIM
789,AFIKIM,8,06:55,TIMMORIM,BEN-ZAKKAY
755,AFIKIM,9,22:35,AVIVIM,AVIGEDOR
599,EGGED,8,20:00,OTNI'EL,EN-HASHELOSHA
364,METROPOLIN,9,14:30,NIZZANE-OZ,SHEZOR
737,DAN,4,15:05,LEHAVIM,DABBURYE
531,SUPERBUS,9,07:55,BENE-DEROR,ETANIM
494,METROPOLIN,7,09:35,SHADMOT-DEVORA,SHOQEDA
631,KAVIM,8,17:45,RA'ANANA,UZA
997,METROPOLIN,8,15:25,QADDARIM,MAZOR
689,TNUFA,1,11:35,SHA'AR-MENASHE,MEVO-HORON
507,AFIKIM,5,08:10,GEVIM,BE'ER-ORA
715,EGGED,7,07:15,HERZELIYYA,PORIYYA-ILLIT
171,METROPOLIN,3,21:55,BI-NE,REHOVOT
4,AFIKIM,3,19:00,QOMEMIYYUT,MASSUOT-YIZHAQ
316,DAN,3,17:45,NA'URA,ARI'EL
817,EGGED,6,22:30,YEHUD-MONOSON,REKHASIM
320,TNUFA,6,10:55,IDDAN,QELAHIM
688,SUPERBUS,2,03:25,YARHIV,ELON-MORE
180,METROPOLIN,7,00:15,RAS-ALI,YE'AF
915,AFIKIM,2,15:30,RAMOT-ME'IR,AYANOT
942,AFIKIM,3,15:55,NEWE-UR,KARMEL
100,EGGED,3,02:35,YEVUL,GEVA
806,TNUFA,3,06:05,BET-OVED,HOFIT
899,AFIKIM,7,23:30,AHI'EZER,DOR
446,AFIKIM,3,00:30,MAGGAL,KEFAR-MORDEKHAY
210,AFIKIM,3,13:15,MEVO-DOTAN,MA'ALE-LEVONA
139,TNUFA,4,20:55,MAHSEYA,MISHMAR-HANEGEV
237,EGGED,9,04:00,RISHPON,BE'ERI
957,KAVIM,1,08:20,SAVYON,BAT-SHELOMO
805,SUPERBUS,1,09:25,QESARIYYA,ALLON-HAGALIL
462,SUPERBUS,7,09:40,YANUH-JAT,NEWE-AVOT
272,KAVIM,5,02:35,KEFAR-PINES,KEFAR-HAORANIM
243,DAN,7,23:35,GIV'AT-ZE'EV,BET-GAMLI'EL
537,SUPERBUS,9,22:05,MANOT,NEWE-YAM
1,SUPERBUS,5,16:55,JISH(GUSH-HALAV),BRUKHIN
190,DAN,3,16:55,KEFAR-TAPPUAH,KEFAR-BLUM
317,SUPERBUS,9,05:20,SHALVA-BAMIDBAR,SUFA
610,METROPOLIN,7,11:20,BET-OREN,ZUR-HADASSA
36,SUPERBUS,6,17:05,ABU-AMRE,SHORASHIM
310,KAVIM,7,14:45,SHAHARUT,NEIN
230,METROPOLIN,9,21:00,QIRYAT-GAT,ITAMAR
145,TNUFA,8,04:50,QADDARIM,NEWE-UR
617,METROPOLIN,1,22:00,BEIT-JANN,SHA'AR-EFRAYIM
572,EGGED,5,03:20,EL'AZAR,HAZROT-HULDA
105,AFIKIM,6,09:20,BITHA,DOLEV
505,SUPERBUS,6,19:05,KARME-QATIF,GAN-NER
954,EGGED,9,15:35,ZOFIT,MAHANE-MIRYAM
606,EGGED,5,10:55,WARDON,SHA'AL
127,DAN,1,03:30,YEHI'AM,EZUZ
976,DAN,5,00:25,HANNATON,GIV'AT-ZE'EV
900,TNUFA,6,12:15,EN-HAEMEQ,MAJD-AL-KURUM
266,KAVIM,9,14:10,SHO'EVA,TIBERIAS
723,METROPOLIN,9,07:10,QEVUZAT-YAVNE,KEFAR-YONA
481,METROPOLIN,3,19:20,MORESHET,YAD-RAMBAM
359,SUPERBUS,4,16:30,OR-YEHUDA,AHUZZAM
209,SUPERBUS,3,22:00,ORTAL,HALUZ
61,DAN,4,12:25,REWAYA,EN-GEV
